,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics,topic_name,x,y,z,x1,y1
3661,38061,38061,38061,GX5u8axdqrR7sEeFLPlMrCmAO2EA0375Pb3JqhQdkZ8=,1,1,70.0,online,return,1P 500 KAMIYE PRINT BLACK SEAM PINK**,W'S SWIMSUITS,SWIMMING AQUAGY,-1,-24.99,GX5u8axdqrR7sEeFLPlMrCmAO2EA0375Pb3JqhQdkZ8=,"prettig zittend badpak, precies de juiste maat","Ik heb het badpak nu enkele malen gedragen.Ik ben heel tevreden tot nu toe.Of het badpak chloorbestendig is en mooi blijft (zitten), kan ik pas na meer dan een jaar beoordelen.",4,2023-02-27 18:48:41,,,"comfortable swimsuit, just the right size. I have now worn the swimsuit several times. I am very satisfied so far. Whether the swimsuit is chlorine resistant and stays in place, I can only judge after more than a year.","prettig zittend badpak, precies de juiste maat. Ik heb het badpak nu enkele malen gedragen.Ik ben heel tevreden tot nu toe.Of het badpak chloorbestendig is en mooi blijft (zitten), kan ik pas na meer dan een jaar beoordelen.",Water Sports,2,Size-Fit Evaluation,7.2824435,1.5978616,14.517454,12.288139,-6.7604575
3662,38062,38062,38062,NUYVlhnl5TDZUo65Hl9LQr3E2SXq59dFmNA5oRIQlPU=,2,10,2092.0,offline,sale,BOOM PRT SILC BLACK/BLU SPEEDO **,SWIM HEADWEARS,SWIMMING AQUAGY,1,10.99,NUYVlhnl5TDZUo65Hl9LQr3E2SXq59dFmNA5oRIQlPU=,,"Rommelig bij de zwemafdeling, met name de accessoires.",4,2023-10-15 13:09:54,,,". Messy in the swim department, especially the accessories.",". Rommelig bij de zwemafdeling, met name de accessoires.",Water Sports,1,Swimwear,7.79645,1.2535435,13.649817,11.676137,-5.8159575
3663,38104,38104,38104,Oo7U8lzFte72KL9xkTADTjqmbWv77nhZulYdb6I3inY=,1,10,1570.0,offline,sale,ROSA BLACK,WM ADV SSUIT,SURF BODYBOARD,1,17.99,Oo7U8lzFte72KL9xkTADTjqmbWv77nhZulYdb6I3inY=,,Retour gebracht en alles zonder gedoe,4,2023-04-02 08:15:18,,,. Returned and everything without hassle,. Retour gebracht en alles zonder gedoe,Water Sports,6,Delivery Speed,8.105975,-2.518608,8.052241,11.143917,2.228597
3664,38120,38120,38120,VZnrXiojdHrlW5VyNpwqy349EQZS5hwRCnkVMFysYB4=,1,10,1089.0,offline,sale,SUP PADDLE RA 170-220CM ORANGE,PADDLES SUP,STAND UP KAYAK,1,28.99,VZnrXiojdHrlW5VyNpwqy349EQZS5hwRCnkVMFysYB4=,Top,Helemaal goed,5,2022-08-07 20:51:50,,,Top. Entirely right,Top. Helemaal goed,Water Sports,1,Swimwear,17.611568,0.03332599,15.855005,1.7386518,-1.293009
3665,38121,38121,38121,MRdr35j1axsd92DmNivyuhcis7X/aMkpmfQ9hOiaedc=,1,10,896.0,offline,sale,DUFFLE BAG 10L TURQUOISE,WATERPROOF BAGS,STAND UP KAYAK,1,16.99,MRdr35j1axsd92DmNivyuhcis7X/aMkpmfQ9hOiaedc=,Stevige waterdichte zak,"op de fiets gebruikt. Is maar 10 liter, kan ook niet meer, want sluitingen kunnen niet versteld worden. Dus beetje proppen of minder erin doen. Goed waterdicht en stevig.",5,2023-04-28 10:27:04,,,"Sturdy waterproof bag. used on the bicycle. It is only 10 liters, but it cannot be more, because the closures cannot be adjusted. So cram a little or put in less. Well waterproof and sturdy.","Stevige waterdichte zak. op de fiets gebruikt. Is maar 10 liter, kan ook niet meer, want sluitingen kunnen niet versteld worden. Dus beetje proppen of minder erin doen. Goed waterdicht en stevig.",Water Sports,1,Swimwear,10.275477,-0.6021901,12.822252,10.108333,-2.9629714
3666,38122,38122,38122,MRdr35j1axsd92DmNivyuhcis7X/aMkpmfQ9hOiaedc=,1,10,896.0,offline,sale,DUFFLE BAG 10L TURQUOISE,WATERPROOF BAGS,STAND UP KAYAK,1,16.99,MRdr35j1axsd92DmNivyuhcis7X/aMkpmfQ9hOiaedc=,,goede prijs kwaliteit verhouding. Soms wat rommelige schappen en zoeken naar de maten,4,2023-04-28 10:25:55,,,. good price-quality ratio. Sometimes a bit messy shelves and searching for the sizes,. goede prijs kwaliteit verhouding. Soms wat rommelige schappen en zoeken naar de maten,Water Sports,5,General Products,8.319966,-2.872237,10.464529,9.226658,0.19614631
3667,38126,38126,38126,C8Uh5+9t1bKbhJ8pfqdmYkZ0V2dfucW5dbwcxNoYusU=,2,2,70.0,online,sale,3 COMPACT NAVIGATION LIGHTS,BOAT ACCESSORIE,SAILING WINDSUR,1,20.99,C8Uh5+9t1bKbhJ8pfqdmYkZ0V2dfucW5dbwcxNoYusU=,Geen duidelijke gebruiksaanwijzing,NIET KOPEN!!!!!De geleverde ouderwetse fietslampjes geven veel te weinig licht voor de gewenste functie(navigatie lichteng)Het hadden led lampjes moeten zijn.,2,2023-08-10 09:51:31,,,No clear instructions for use. DO NOT BUY!!!!!The old-fashioned bicycle lights supplied provide far too little light for the desired function (navigation lights). They should have been LED lights.,Geen duidelijke gebruiksaanwijzing. NIET KOPEN!!!!!De geleverde ouderwetse fietslampjes geven veel te weinig licht voor de gewenste functie(navigatie lichteng)Het hadden led lampjes moeten zijn.,Water Sports,1,Swimwear,8.355151,-2.5334873,8.770642,10.902047,1.5189054
3668,38153,38153,38153,1d1gx1tbFwKyKBbqrqhyWZutMQxDix4ngJte/LuDMpQ=,1,1,70.0,online,sale,FINGERLESS GLOVES SAILING 500 BLACK,SAILING GLOVES,SAILING WINDSUR,1,14.99,1d1gx1tbFwKyKBbqrqhyWZutMQxDix4ngJte/LuDMpQ=,Beschermende en veilige handschoen met goede grip,Prettige handschoenen in het gebruik op onze zeiltocht op het IJsselmeer met een klipper-aak waarbij veel zeilen gehesen en strijken.Geen last gehad van mijn 70 ljarige artrotische handen.,5,2022-11-08 19:25:52,,,"Protective and safe glove with good grip. Pleasant gloves to use on our sailing trip on the IJsselmeer with a clipper barge, which involved a lot of hoisting and lowering the sails. My 70-year-old arthrotic hands did not suffer from any problems.",Beschermende en veilige handschoen met goede grip. Prettige handschoenen in het gebruik op onze zeiltocht op het IJsselmeer met een klipper-aak waarbij veel zeilen gehesen en strijken.Geen last gehad van mijn 70 ljarige artrotische handen.,Water Sports,0,Store Service Staff,8.016018,-0.58917063,13.709764,9.752752,-5.1393123
3669,38157,38157,38157,0I1Mi5LXTfzFWuPPzDwvSmk6Lx1QzN2TZF216C4Qtk8=,2,10,256.0,offline,sale,KAYAK TROLLEY SIDE ON L V18,TRANSPORT KAYAK,STAND UP KAYAK,1,48.99,0I1Mi5LXTfzFWuPPzDwvSmk6Lx1QzN2TZF216C4Qtk8=,Voldoet prima,Voldoet prima!,5,2022-08-22 21:51:11,,,Fits fine. Fits perfectly!,Voldoet prima. Voldoet prima!,Water Sports,3,Water Sports Gear,7.458994,0.09623403,12.099686,11.872223,-4.1716456
3670,38163,38163,38163,Xvk5wEENnhp0naSPsa74ZMbo4u+jytAzh/E0FTu8EnM=,1,1,70.0,online,sale,KAYAK ITIWIT 2 GREEN,INFLATABLE CANO,STAND UP KAYAK,1,279.99,Xvk5wEENnhp0naSPsa74ZMbo4u+jytAzh/E0FTu8EnM=,,"De kano’s op de website zijn erg lastig met elkaar te vergelijken omdat de informatie net op een andere manier beschreven staat, handiger als deze op elkaar afgestemd is",4,2022-03-02 18:25:42,,,". The canoes on the website are very difficult to compare with each other because the information is described in a different way, more useful if it is coordinated.",". De kano’s op de website zijn erg lastig met elkaar te vergelijken omdat de informatie net op een andere manier beschreven staat, handiger als deze op elkaar afgestemd is",Water Sports,0,Store Service Staff,9.437382,-1.0115317,13.389609,9.145932,-3.1569958
3671,38164,38164,38164,B6971VT63hXuDoDsTNC+pZh8+FeUIUgYl3W4ka7BqwY=,1,8,2224.0,offline,sale,LOW PRESSURE PUMP 10PSI 2021.,PUMPS KAYAKS,STAND UP KAYAK,1,27.99,B6971VT63hXuDoDsTNC+pZh8+FeUIUgYl3W4ka7BqwY=,,Super,5,2023-07-04 07:10:16,,,. Super,. Super,Water Sports,3,Water Sports Gear,10.261871,-1.309251,5.8672333,13.904814,4.2292104
3672,38179,38179,38179,YYEfjzueDuxH9IGthpSWFvdPSPepnN1JXl8bsxp+KxM=,1,1,70.0,online,sale,MF COMPACT M TOWEL NERO*,TOWELS,SWIMMING AQUAGY,3,14.97,YYEfjzueDuxH9IGthpSWFvdPSPepnN1JXl8bsxp+KxM=,,Prima producten voor een prima prijs.,5,2023-03-20 18:24:36,,,. Excellent products for an excellent price.,. Prima producten voor een prima prijs.,Water Sports,5,General Products,9.049092,-2.2126057,10.131804,10.066233,0.119923905
3673,38301,38301,38301,xX8bAWWJ7/x6QIG3cl3XLIsvs2lTgBKidhEJQP22ES8=,1,1,70.0,online,sale,UVTOP500S M TOP BLK,M SUN PROTEC,SURF BODYBOARD,1,14.99,xX8bAWWJ7/x6QIG3cl3XLIsvs2lTgBKidhEJQP22ES8=,,"alles duidelijk en goed geleverd. Alleen levertijd viel tegen vergeleken met andere wwebwinkels, 4 dagen.",4,2022-07-21 11:14:21,,,". everything clear and well delivered. Only delivery time was disappointing compared to other web stores, 4 days.",". alles duidelijk en goed geleverd. Alleen levertijd viel tegen vergeleken met andere wwebwinkels, 4 dagen.",Water Sports,3,Water Sports Gear,7.795077,-2.597737,8.834749,11.1182,1.3922147
3674,38302,38302,38302,ry/8V4pmf+jY9XLUm8YDfMrHlrTLWd1mwSGeYfy//qU=,1,10,664.0,offline,sale,BRASSIERE ANDREA BASIC  BLACK,WM CONF SSUIT,SURF BODYBOARD,1,9.99,ry/8V4pmf+jY9XLUm8YDfMrHlrTLWd1mwSGeYfy//qU=,prima broek voor deze prijs,lekker mee ge fietst niks mis mee,5,2022-07-23 08:26:55,,,"great pants for this price. Enjoy cycling, nothing wrong with it",prima broek voor deze prijs. lekker mee ge fietst niks mis mee,Water Sports,0,Store Service Staff,5.853761,0.73156446,13.202648,10.56374,-7.552396
3675,38303,38303,38303,lFv7Mn9zuulPL55mGC9t3b/hmvTiTq10D//l3+w6cz4=,1,10,1088.0,offline,sale,WTS MALOU MC RED C08A,W SUN PROTEC,SURF BODYBOARD,1,7.99,lFv7Mn9zuulPL55mGC9t3b/hmvTiTq10D//l3+w6cz4=,,"Grote keuze, betaalbare prijzen.",4,2022-06-26 09:40:02,,,". Large selection, affordable prices.",". Grote keuze, betaalbare prijzen.",Water Sports,0,Store Service Staff,8.885934,-4.1684103,9.654419,8.6425,1.3877498
3676,38304,38304,38304,kvCfdYDJBvBNpTSEQjRkVEn2e7ZYEXP0DTgr2woyTDk=,1,1,70.0,online,sale,1 PIÈCE DOLI   PUKA,WM BEG SSUIT,SURF BODYBOARD,1,29.99,kvCfdYDJBvBNpTSEQjRkVEn2e7ZYEXP0DTgr2woyTDk=,,Levering kan veel sneller,5,2022-04-30 22:27:14,,,. Delivery can be much faster,. Levering kan veel sneller,Water Sports,6,Delivery Speed,6.743102,-2.5700986,8.313551,12.281456,1.6111538
3677,38305,38305,38305,WN4EjJcTA1iGEwXEfUzsnsCFUqvcKVSZdkfvlSFVJ18=,1,10,2092.0,offline,sale,TINI BOARDSHORT WAKO,WM BEG SSUIT,SURF BODYBOARD,1,9.99,WN4EjJcTA1iGEwXEfUzsnsCFUqvcKVSZdkfvlSFVJ18=,"Goede zonneschermen,mooie kleur",Top product,5,2022-07-24 11:38:54,,,"Good sunshades, nice color. Top product","Goede zonneschermen,mooie kleur. Top product",Water Sports,1,Swimwear,9.363998,0.69362044,12.280458,10.590662,-3.6340764
3678,38306,38306,38306,WN4EjJcTA1iGEwXEfUzsnsCFUqvcKVSZdkfvlSFVJ18=,1,10,2092.0,offline,sale,TINI BOARDSHORT WAKO,WM BEG SSUIT,SURF BODYBOARD,1,9.99,WN4EjJcTA1iGEwXEfUzsnsCFUqvcKVSZdkfvlSFVJ18=,Mooi en goed badpak.,Heel fijn en mooi badpak,5,2022-07-24 11:37:51,,,Nice and good swimsuit.. Very nice and nice swimsuit,Mooi en goed badpak.. Heel fijn en mooi badpak,Water Sports,2,Size-Fit Evaluation,7.520406,1.2671357,14.815898,11.937512,-7.0065966
3679,38307,38307,38307,m3q6+9mL8V8tKZaWjfxGQJAIlZQGSpKqv1PdFClBMIE=,1,2,70.0,online,sale,SHORT REVA  BLACK,WM BEG SSUIT,SURF BODYBOARD,1,9.99,m3q6+9mL8V8tKZaWjfxGQJAIlZQGSpKqv1PdFClBMIE=,,Prima zwemboxers,5,2022-07-21 12:43:20,,,. Excellent swimming boxers,. Prima zwemboxers,Water Sports,0,Store Service Staff,7.0962477,0.99480313,14.441442,11.446978,-6.847364
3680,38308,38308,38308,gq06oYgkAZ7Ks2K14cXOZq7JQTJXagnovPOcjp8+anM=,1,2,70.0,online,sale,TO 100 W BLACK,WOMEN'S FOOTW,SURF BODYBOARD,1,3.99,gq06oYgkAZ7Ks2K14cXOZq7JQTJXagnovPOcjp8+anM=,"Zweetshirt, ademt slecht.","Valt klein, voor een fitness shirt ademt hij slecht, je zweet je kapot, niet geschikt voor cardio dus of zwaardere krachttraining",3,2023-08-25 09:02:58,,,"Sweat shirt, breathes poorly.. Fits small, for a fitness shirt it breathes poorly, you sweat like crazy, so not suitable for cardio or heavier strength training","Zweetshirt, ademt slecht.. Valt klein, voor een fitness shirt ademt hij slecht, je zweet je kapot, niet geschikt voor cardio dus of zwaardere krachttraining",Water Sports,4,Price-Quality Evaluation,8.455869,1.4616387,11.571072,12.922275,-3.5469291
3681,38309,38309,38309,kek4/IzUHh61aqqIP4eKNNjXEfL+FC6DdzHDlpFRP3o=,1,1,70.0,online,sale,TOP UV 500L F AKARU,W SUN PROTEC,SURF BODYBOARD,1,17.99,kek4/IzUHh61aqqIP4eKNNjXEfL+FC6DdzHDlpFRP3o=,Prima shirt.,Bij veel golfslag en lange afstanden “danst” het shirt wat om het bovenlijf. Zonwering is wel perfect.,4,2022-07-27 10:00:50,,,"Great shirt.. With a lot of golf and long distances, the shirt ""dances"" a bit around the upper body. Sun protection is perfect.",Prima shirt.. Bij veel golfslag en lange afstanden “danst” het shirt wat om het bovenlijf. Zonwering is wel perfect.,Water Sports,4,Price-Quality Evaluation,8.581206,1.505775,11.660131,12.928901,-3.5474112
3682,38310,38310,38310,mw2j3Bgwjja5jD26e15TOZ/fy0QzBePMGQ8/m+vwILo=,1,2,70.0,online,return,VESTE NEOPRENE 900 ML W BLACK,WARM WAT SPRING,SURF BODYBOARD,-1,-39.99,mw2j3Bgwjja5jD26e15TOZ/fy0QzBePMGQ8/m+vwILo=,Pompt snel  en makkelijk. Na 3x tuit lapot,Helaas na 3x gebruikt te hebben was de ventiel stuk. Decathlon heeftbdit netjes afgehandeld,2,2022-04-19 08:41:35,,,"Pumps quickly and easily. After 3 times spout lapot. Unfortunately, after using it 3 times, the valve was broken. Decathlon has handled this neatly",Pompt snel  en makkelijk. Na 3x tuit lapot. Helaas na 3x gebruikt te hebben was de ventiel stuk. Decathlon heeftbdit netjes afgehandeld,Water Sports,6,Delivery Speed,9.64275,-1.4032931,13.058489,9.165158,-2.6824582
3683,38311,38311,38311,YiJ4YGT64G6aaxU/ojb3XzKnZTtB5aK5FIMRq5EBoEo=,1,1,70.0,online,sale,ANTI UV BEACH TARP SHELTER COLO 1,SOLAR SHELTER,SURF BODYBOARD,1,69.99,YiJ4YGT64G6aaxU/ojb3XzKnZTtB5aK5FIMRq5EBoEo=,makkelijk mee te nemen en eenvoudig op te zetten,fijn product,5,2023-08-10 18:42:22,,,easy to carry and easy to set up. nice product,makkelijk mee te nemen en eenvoudig op te zetten. fijn product,Water Sports,3,Water Sports Gear,9.845058,-0.79026467,11.656991,10.3777075,-1.7988986
3684,38312,38312,38312,PWVX1RKP4U8tt07BHUxxbD39IRnXQZJsYStKChWTOEM=,1,10,1089.0,offline,sale,UVTOP100S_W KAKI J25A,W SUN PROTEC,SURF BODYBOARD,1,9.99,PWVX1RKP4U8tt07BHUxxbD39IRnXQZJsYStKChWTOEM=,Fantastisch product!,Hoop dat er nog zo een wordt geproduceerd in een andere kleur. Koop hem meteen!!,5,2022-08-09 00:27:32,,,Fantastic product!. Hope another one like this is produced in a different color. Buy it immediately!!,Fantastisch product!. Hoop dat er nog zo een wordt geproduceerd in een andere kleur. Koop hem meteen!!,Water Sports,5,General Products,8.749837,-1.965323,10.074867,10.340489,-0.06246709
3685,38313,38313,38313,ultKQeU9zE5W1nFYmFBSIxgEq06FzJYMPUt7WU5vu/U=,1,10,664.0,offline,sale,BALL BV500 REPLICA HYBRID TOPO BLUE,BEACH-VOLLEY,SURF BODYBOARD,1,14.99,ultKQeU9zE5W1nFYmFBSIxgEq06FzJYMPUt7WU5vu/U=,Ideaal compact tafeltje,"Stevig tafeltje, makkelijk te dragen en te openen. Alleen wat aan de lage kant.",5,2022-08-31 10:34:56,,,"Ideal compact table. Sturdy table, easy to carry and open. Just a bit on the low side.","Ideaal compact tafeltje. Stevig tafeltje, makkelijk te dragen en te openen. Alleen wat aan de lage kant.",Water Sports,0,Store Service Staff,9.93304,-0.44759086,12.069806,10.680019,-2.5645378
3686,38314,38314,38314,eyCkgjNfKGSgL9pdTioRB0gsm4sbq+fZdo56F8SsETE=,1,1,70.0,online,sale,UVTOP100L M TOP WHT,M SUN PROTEC,SURF BODYBOARD,1,14.99,eyCkgjNfKGSgL9pdTioRB0gsm4sbq+fZdo56F8SsETE=,,"goede levering,",5,2022-07-09 20:19:19,,,". good delivery,",". goede levering,",Water Sports,6,Delivery Speed,6.733468,-2.2475917,8.935784,12.235755,0.9208433
3687,38315,38315,38315,NGWCTSofjwHxtSdl707Vf6s4UvsCBnzc40Qr9Qa+XE8=,1,2,70.0,online,sale,HANALEI 100 UNI A11A,GIRL'S SWIMSUIT,SURF BODYBOARD,1,6.99,NGWCTSofjwHxtSdl707Vf6s4UvsCBnzc40Qr9Qa+XE8=,,"Snelle levering,  goede producten. Helemaal tevreden.",5,2022-08-18 22:27:40,,,". Fast delivery, good products. Completely satisfied.",". Snelle levering,  goede producten. Helemaal tevreden.",Water Sports,3,Water Sports Gear,7.3042355,-2.3075082,9.156173,11.61664,0.87785876
3688,38320,38320,38320,O10uUvNdsh8IVaUCwrUSQpt8rKEQacIfg5RUC+ZIL+M=,1,1,70.0,online,sale,SBOOT900CW NEOPRENE BOOTIES BLK,COLD WAT ACC,SURF BODYBOARD,1,24.99,O10uUvNdsh8IVaUCwrUSQpt8rKEQacIfg5RUC+ZIL+M=,Perfecte pasvorm en makkelijk aan te trekken.,Past precies,5,2023-11-27 17:38:01,,,Perfect fit and easy to put on. Fits exactly,Perfecte pasvorm en makkelijk aan te trekken.. Past precies,Water Sports,3,Water Sports Gear,7.535723,0.13640517,12.218045,11.853248,-4.300236
3689,38741,38741,38741,NFMJCV+zyvt3DTjGbfr4MOACCGp8wfEj8H5PNWiEauo=,1,2,70.0,online,sale,ANTI FOG GEL MASK,SNK SCD MASKS,SNORKELING SCUB,1,7.99,NFMJCV+zyvt3DTjGbfr4MOACCGp8wfEj8H5PNWiEauo=,Prima vliezen,Bij twijfel... kies grotere maat. Ze zitten wat strak,4,2022-08-20 21:48:31,,,Excellent membranes. When in doubt...choose a larger size. They are a bit tight,Prima vliezen. Bij twijfel... kies grotere maat. Ze zitten wat strak,Water Sports,3,Water Sports Gear,8.463196,-0.5144328,13.955541,8.996679,-4.6873717
3690,38742,38742,38742,jGvfOdXN/PCUfZSHqeWG57ebkNiGZRgYwVahq6CZE54=,2,1,70.0,online,sale,MASK ALIEN,SPEARFISHING MA,SNORKELING SCUB,1,19.99,jGvfOdXN/PCUfZSHqeWG57ebkNiGZRgYwVahq6CZE54=,,Goede kwaliteit voor een prima prijs - snelle levering ondanks deze moeilijke tijd!,5,2022-02-04 17:52:50,,,. Good quality for a great price - fast delivery despite these difficult times!,. Goede kwaliteit voor een prima prijs - snelle levering ondanks deze moeilijke tijd!,Water Sports,3,Water Sports Gear,7.6142974,-2.0442064,9.54881,11.224818,0.47760558
3691,38743,38743,38743,TW+JQwpQ54uF3VBEfcH+GzSCVR8sTBSu2Cs0kh7oZkY=,2,1,70.0,online,sale,SET FINS MASK SNORKEL X ONE WHITE BLACK,SNK SETS FMS,SNORKELING SCUB,1,31.99,TW+JQwpQ54uF3VBEfcH+GzSCVR8sTBSu2Cs0kh7oZkY=,Goed en deugdelijk.,Ja,4,2022-09-04 18:09:07,,,Good and sound... Yes,Goed en deugdelijk.. Ja,Water Sports,5,General Products,8.584316,-1.5501897,10.45544,10.428862,-0.7547757
3692,38744,38744,38744,/DTRhexxklgxsp0nwztUZ2qC1iO6UZy+y5KgPpUqMew=,1,1,70.0,online,sale,AQUASHOES SNK 120 AD M DARK TURQUOISE,SNK AQUASHOES,SNORKELING SCUB,1,9.99,/DTRhexxklgxsp0nwztUZ2qC1iO6UZy+y5KgPpUqMew=,,"waterschoenen gekocht, voldoen prima aan verwachting & snelle levering, top!",5,2022-01-17 09:10:55,,,". Bought water shoes, met expectations & fast delivery, great!",". waterschoenen gekocht, voldoen prima aan verwachting & snelle levering, top!",Water Sports,3,Water Sports Gear,6.6468134,-1.6931224,14.47463,8.72763,-6.3148427
3693,38745,38745,38745,Ymg9/bZ3gBkOh2U9zctBV1MepATkbaZ3AF/UF9Ybh68=,1,10,1089.0,offline,sale,SNORKEL CLIP SOFT,SNK SCD MASKS,SNORKELING SCUB,2,3.98,Ymg9/bZ3gBkOh2U9zctBV1MepATkbaZ3AF/UF9Ybh68=,,"Erg rommelig, prijzen niet bij de juiste producten.",3,2022-06-06 12:31:29,,,". Very messy, prices not matching the right products.",". Erg rommelig, prijzen niet bij de juiste producten.",Water Sports,5,General Products,8.691842,-4.0303183,8.448049,9.705927,2.424288
3694,38746,38746,38746,C4DxJ3TxwS5POEk8wG9uQq5m87wczS2Aeu6FQpCrUEE=,1,2,70.0,online,sale,MESH BAG SCD 70L,SCD BAGS,SNORKELING SCUB,1,19.99,C4DxJ3TxwS5POEk8wG9uQq5m87wczS2Aeu6FQpCrUEE=,,Hopeloze service en het bestelproces werkt werkt van geen kant. Dubbele betalingen zonder reden,1,2022-10-10 08:30:30,,,. Hopeless service and the ordering process doesn't work at all. Double payments for no reason,. Hopeloze service en het bestelproces werkt werkt van geen kant. Dubbele betalingen zonder reden,Water Sports,6,Delivery Speed,7.689721,-2.8058686,7.9688396,11.333937,2.2744262
3695,38760,38760,38760,rSdtwd+B6TPgclxAonmMSPI7wbMvZZpc5b5ba+whPZc=,1,10,1186.0,offline,sale,1P 100 HEVA TANKI LEA MELON**,W'S SWIMSUITS,SWIMMING AQUAGY,1,24.99,rSdtwd+B6TPgclxAonmMSPI7wbMvZZpc5b5ba+whPZc=,,Als gewoonlijk zeer goede kwaliteit voor wst je betaalt!,5,2023-05-07 00:22:16,,,. As usual very good quality for what you pay for!,. Als gewoonlijk zeer goede kwaliteit voor wst je betaalt!,Water Sports,5,General Products,8.501671,-2.0366983,10.357096,9.8713455,-0.33966398
3696,38768,38768,38768,CdRotiqbp9X2c7PA8jMAwNes7h4/9Ew7ujFAHEvJlcM=,1,1,70.0,online,sale,FOAM DUMBBELL A DUMBELL WHT,AQUAGYM EQUIPME,SWIMMING AQUAGY,1,14.99,CdRotiqbp9X2c7PA8jMAwNes7h4/9Ew7ujFAHEvJlcM=,,Ruime keuze Goede prijs en kwaliteit Levering kan beter,4,2022-07-10 21:56:18,,,. Wide choice Good price and quality Delivery could be better,. Ruime keuze Goede prijs en kwaliteit Levering kan beter,Water Sports,3,Water Sports Gear,7.4986467,-2.481172,9.419785,11.160578,0.847244
3697,38769,38769,38769,462I+mKi8gmQaNHoIzi+gmn6yOXwhvk+1e1b3OINWTk=,1,2,70.0,online,sale,MF COMPACT XL TOWEL LUXURY*,TOWELS,SWIMMING AQUAGY,1,9.99,462I+mKi8gmQaNHoIzi+gmn6yOXwhvk+1e1b3OINWTk=,,Makkelijk te bestellen en super snel geleverd,5,2022-07-30 19:58:11,,,. Easy to order and delivered super quickly,. Makkelijk te bestellen en super snel geleverd,Water Sports,6,Delivery Speed,7.238626,-2.393505,8.708466,11.636319,1.3587561
3698,38770,38770,38770,ZGeKL+q0//yp/2LTl5LeBuRSZzICIw3fe3SJxcDj1W0=,1,10,1088.0,offline,sale,BOXER 500 FITIB ALL MARIN TURQUOISE**,BOY'S SWIMSUITS,SWIMMING AQUAGY,1,10.99,ZGeKL+q0//yp/2LTl5LeBuRSZzICIw3fe3SJxcDj1W0=,,Vriendelijker personeel,4,2023-04-30 01:01:40,,,. Friendlier staff,. Vriendelijker personeel,Water Sports,0,Store Service Staff,9.854113,-4.161334,7.7140803,9.412128,3.724936
3699,38771,38771,38771,fxv2k3EGipYinRXy/93jW3lHyYgM0H1prABfWEqQtwo=,1,2,70.0,online,sale,1PG VEGA BASIC PURPLE*,GIRL'S SWIMSUIT,SWIMMING AQUAGY,1,4.99,fxv2k3EGipYinRXy/93jW3lHyYgM0H1prABfWEqQtwo=,Prima product,Prima product,5,2023-06-14 10:07:14,,,Prima product. Prima product,Prima product. Prima product,Water Sports,0,Store Service Staff,5.116397,-3.7365901,-16.23581,-13.059547,-8.3032255
3700,38772,38772,38772,ymUupONCzjGnjWUOxe2/83prTvDew0/baXUcaxF2Tws=,1,2,70.0,online,return,STATIC SWIM 500 BLACK YELLOW,SWIM MATERIAL,SWIMMING AQUAGY,-1,-29.99,ymUupONCzjGnjWUOxe2/83prTvDew0/baXUcaxF2Tws=,,Blijkbaar een teruggestuurd artikel ontvangen,1,2022-08-31 09:01:57,,,. Apparently received a returned item,. Blijkbaar een teruggestuurd artikel ontvangen,Water Sports,6,Delivery Speed,7.9562874,-2.6145303,8.00971,11.128548,2.2052698
