Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics
44248,44248,44248,44248,gEyJnQAoDmtMLVcLYivKRCOsTeHnEp5oQRtYl7LAICM=,1,10,1570.0,offline,sale,"CITY5 TYRE PROTECT 28""""",CITY TYRE,TYRES/SPARE/CAR,1,10.99,gEyJnQAoDmtMLVcLYivKRCOsTeHnEp5oQRtYl7LAICM=,:yes::tone_light:,:yes::tone_light:,5,2022-11-01 10:22:51,,,:yes::tone_light:. :yes::tone_light:,:yes::tone_light:. :yes::tone_light:,Biking,5
44249,44249,44249,44249,kRX7s+jYd9Inq6rs4YHQl7ugUv+W6UbULbJ2ltg2I9A=,1,10,1088.0,offline,sale,MTB BRAKE CABLE AND END,BIKE BRAKE,TYRES/SPARE/CAR,1,3.99,kRX7s+jYd9Inq6rs4YHQl7ugUv+W6UbULbJ2ltg2I9A=,,A,5,2022-09-20 10:05:30,,,. A,. A,Biking,0
44250,44250,44250,44250,rKaPgT51LT9+uTz6OJKPCpEo6y6U8x62Jh8UqmbGiJg=,2,10,2094.0,offline,sale,ST7 FLOW,BIKE SADDLES,TYRES/SPARE/CAR,1,39.99,rKaPgT51LT9+uTz6OJKPCpEo6y6U8x62Jh8UqmbGiJg=,,Zeer tevreden,5,2022-05-29 16:32:09,,,. Very satisfied,. Zeer tevreden,Biking,2
44251,44251,44251,44251,d+in8iTQFbeJy53xLwlYqe/KsB6Eh3Qjr4QIzzviPRk=,1,8,664.0,offline,sale,TEFLON GREASE TUBE,BIK MAINTE TOOL,TYRES/SPARE/CAR,1,11.99,d+in8iTQFbeJy53xLwlYqe/KsB6Eh3Qjr4QIzzviPRk=,,Een paar keer per jaar naar een fysieke decathlon winkel om kleding te passen. 1 product was niet in winkel voorradig en die is door vriendelijke medewerkster besteld zonder verzendkosten.,4,2023-01-20 09:21:22,,,. Going to a physical Decathlon store a few times a year to try on clothes. 1 product was not in stock in the store and it was ordered by a friendly employee without shipping costs.,. Een paar keer per jaar naar een fysieke decathlon winkel om kleding te passen. 1 product was niet in winkel voorradig en die is door vriendelijke medewerkster besteld zonder verzendkosten.,Biking,6
44252,44252,44252,44252,+KWv+UZ3qLz3T9odMojhAkOZfo+Jz48I9c/kg2MCjs8=,16,8,2093.0,offline,sale,OUTER CASING/CABLE 1 CHANGE,BRAKING SERV,AFTER SALE CYCL,2,27.98,+KWv+UZ3qLz3T9odMojhAkOZfo+Jz48I9c/kg2MCjs8=,Fijne service,"De collega belde op en legde uit, wat hij kan doen om de fiets weer op niveau te krijgen. Ik gaf akkoord en rond 2 uur later was het klaar om op te halen.",5,2023-06-24 07:46:48,,,Nice service. The colleague called and explained what he can do to get the bike back up to standard. I agreed and around 2 hours later it was ready for pick up.,"Fijne service. De collega belde op en legde uit, wat hij kan doen om de fiets weer op niveau te krijgen. Ik gaf akkoord en rond 2 uur later was het klaar om op te halen.",Biking,0
44253,44253,44253,44253,9TwxFJMi/X9MsDOIUoxgxCn/XQzaqRs0Zvggs6RmFDQ=,1,10,1088.0,offline,sale,BIKE DEGREASER VEGETAL 500 ML,BIK MAINTE TOOL,TYRES/SPARE/CAR,1,11.99,9TwxFJMi/X9MsDOIUoxgxCn/XQzaqRs0Zvggs6RmFDQ=,Prima,"Ketting wordt er optisch goed schoon van, extra voordeel dat het biologisch afbreekbaar is.",5,2022-08-14 13:24:29,,,"Fine. It makes the chain visually clean, with the added advantage that it is biodegradable.","Prima. Ketting wordt er optisch goed schoon van, extra voordeel dat het biologisch afbreekbaar is.",Biking,1
44254,44254,44254,44254,AtMEJmV3lpwplgOVFz/o8HL/EWcwz3y8YM27rxTdwZg=,1,8,1089.0,offline,sale,PUNCTURE REPAIR SPRAY +FIXATION,BIKE INNER TUBE,TYRES/SPARE/CAR,1,8.99,AtMEJmV3lpwplgOVFz/o8HL/EWcwz3y8YM27rxTdwZg=,rockrider mountainbike,"mountainbike fietst heel fijn heb vroeger een limit 2600 fiets gehad ik ervaar kwa.rij gedrag hetzelfde enigste verschil is deze heeft vering.aan de voorkant maar.moet wel zeggen ik ben heel recht doorzee.deze mountainbike moet je meer aandacht aan besteden.als decathlon verkoper de spaken vering ketting,tandwielen achter en voor.de as in het wiel zelf voor en achter.ook de remmen voor en achter.dat je kortere remtijd heb in plaats van 2 minuten remtijd.moet het in seconden gebeuren.want heb gemerkt na anderhalve maand als ervaren mountainbiker 20 jaar lang.soms de ketting hoor ratelen en de tandwiel kast.achter hoor ik soms een holle knik geluid.en plus zit er speling in tussen het achter tandwiel.en het wiel zelf.het hoort eingelijk niet maar voor een prijs van 379 euro.dan kan je ook wat mindere kwaliteit ervaren.maar kort gezegd het fietst heel fijn.het heeft gewoon meer liefde nodig.en onderhoud",4,2022-10-26 06:01:14,,,"rockrider mountain bike. Mountain bike bike is very nice. I used to have a Limit 2600 bike. I experience the same bad riding behavior. The only difference is that it has suspension at the front. But I have to say that I am very straightforward. You should pay more attention to this mountain bike. Like Decathlon. seller, the spokes suspension chain, sprockets at the rear and front, the axle in the wheel itself at the front and rear, also the brakes at the front and rear, that you have a shorter braking time instead of 2 minutes of braking time, it has to be done in seconds, because I noticed after a month and a half as an experienced mountain biker for 20 years. Sometimes I hear the chain rattling and the gearbox. At the rear I sometimes hear a hollow buckling sound. And plus there is play between the rear sprocket and the wheel itself. It actually doesn't belong, but for a price of 379 euros. Then you can also experience somewhat inferior quality. But in short, it cycles very well. It just needs more love and maintenance.","rockrider mountainbike. mountainbike fietst heel fijn heb vroeger een limit 2600 fiets gehad ik ervaar kwa.rij gedrag hetzelfde enigste verschil is deze heeft vering.aan de voorkant maar.moet wel zeggen ik ben heel recht doorzee.deze mountainbike moet je meer aandacht aan besteden.als decathlon verkoper de spaken vering ketting,tandwielen achter en voor.de as in het wiel zelf voor en achter.ook de remmen voor en achter.dat je kortere remtijd heb in plaats van 2 minuten remtijd.moet het in seconden gebeuren.want heb gemerkt na anderhalve maand als ervaren mountainbiker 20 jaar lang.soms de ketting hoor ratelen en de tandwiel kast.achter hoor ik soms een holle knik geluid.en plus zit er speling in tussen het achter tandwiel.en het wiel zelf.het hoort eingelijk niet maar voor een prijs van 379 euro.dan kan je ook wat mindere kwaliteit ervaren.maar kort gezegd het fietst heel fijn.het heeft gewoon meer liefde nodig.en onderhoud",Biking,1
44255,44255,44255,44255,z7g9TBUPAghcTYiLvxnPZWCX691ju6FOwgrGHKmL1KE=,1,8,664.0,offline,sale,700X35-45 P48 LL,BIKE INNER TUBE,TYRES/SPARE/CAR,2,6.98,z7g9TBUPAghcTYiLvxnPZWCX691ju6FOwgrGHKmL1KE=,,Personeel niet op de hoogte van de nieuwe sportpas voorwaarden. Niet echt vriendelijk behandeld. Personeel wist zeker dat ik ongelijk had. Moest de voorwaarden laten zien om gelijk te krijgen. Erg jammer,1,2022-09-04 17:24:03,,,. Staff not aware of the new sports pass conditions. Not really treated kindly. Staff was sure I was wrong. Had to show the conditions to be proven right. Pity,. Personeel niet op de hoogte van de nieuwe sportpas voorwaarden. Niet echt vriendelijk behandeld. Personeel wist zeker dat ik ongelijk had. Moest de voorwaarden laten zien om gelijk te krijgen. Erg jammer,Biking,3
44256,44256,44256,44256,WlN/EZhS41efiT8bFivWNXcB+qX/pRA+NA9UOCmF63k=,1,8,664.0,offline,sale,700X23-32 P60,BIKE INNER TUBE,TYRES/SPARE/CAR,2,7.98,WlN/EZhS41efiT8bFivWNXcB+qX/pRA+NA9UOCmF63k=,,.,5,2023-06-13 07:27:30,,,,. .,Biking,0
44257,44257,44257,44257,ayKEUKDejOmfsqpEXcdJVeDyRX7Q5C20MP6WQ1CGepc=,1,5,70.0,online,sale,700X23-32 P60,BIKE INNER TUBE,TYRES/SPARE/CAR,1,3.19,ayKEUKDejOmfsqpEXcdJVeDyRX7Q5C20MP6WQ1CGepc=,"Helemaal perfect, en valt goed op in het verkeer","Al een aantal keer gebruikt, en is gewoon goed",5,2022-04-03 19:43:32,,,"Completely perfect, and stands out in traffic. Already used a number of times and it is just fine","Helemaal perfect, en valt goed op in het verkeer. Al een aantal keer gebruikt, en is gewoon goed",Biking,0
44290,44290,44290,44290,Ey++aOArm5ThHIEH5thF2tESo8vupsOv+0BUkBq9Juk=,1,10,1186.0,offline,sale,CITY BIKE HELMET 500 BLACK,URBAN HELMET,URBAN/FOLDING B,1,34.99,Ey++aOArm5ThHIEH5thF2tESo8vupsOv+0BUkBq9Juk=,Fijne helm maar koud aan m’n kale kop,Koud aan m’n kale kop,3,2022-06-07 09:51:45,,,Nice helmet but cold on my bald head. Cold on my bald head,Fijne helm maar koud aan m’n kale kop. Koud aan m’n kale kop,Biking,6
44292,44292,44292,44292,T7BzvNwoOMLrXE+NgJXI3ZF7/qe2jW0Rmo/D8HOqNu4=,1,8,1570.0,offline,sale,RIVERSIDE 500  DARK BLUE,DAILY HYBRID BI,TREKKING GRAVEL,1,379.99,T7BzvNwoOMLrXE+NgJXI3ZF7/qe2jW0Rmo/D8HOqNu4=,,Goed geholpen!! En uitstekende producten voor een schappelijke prijs!,5,2023-05-18 11:25:17,,,. Well helped!! And excellent products for a reasonable price!,. Goed geholpen!! En uitstekende producten voor een schappelijke prijs!,Biking,1
44300,44300,44300,44300,zgffRJ7Yl15DymmD1j3AJ49l88ey8FZTQ0XAy4+lcBc=,1,2,70.0,online,sale,RIVERSIDE 100E BLUE,ELECTRIC HYBRID,TREKKING GRAVEL,1,1199.99,zgffRJ7Yl15DymmD1j3AJ49l88ey8FZTQ0XAy4+lcBc=,,"Goede ervaring, fijne fiets, snelle levering.",5,2023-02-15 16:12:39,,,". Good experience, nice bike, fast delivery.",". Goede ervaring, fijne fiets, snelle levering.",Biking,0
44312,44312,44312,44312,W59jUTgJPKjF0SIb8+ME9781z1w9RVGNC7VluPL9gKQ=,1,1,70.0,online,sale,WHEEL 26X21C RR FW SW VB SCREW TT BLACK,WHEELS MTB,AFTER SALE CYCL,1,39.99,W59jUTgJPKjF0SIb8+ME9781z1w9RVGNC7VluPL9gKQ=,,Best tevreden met als aandachtspunt dat één item uit mijn bestelling zonder opgave van reden door Decathlon werd geannuleerd. Verder prima afhandeling en ik ben tevreden met de geleverde producten. Nog een compliment voor de medewerker in de winkel die bij het afhalen van de levering zo vriendelijk was om uit eigen beweging even tussendoor mijn pakket tevoorschijn te halen waardoor ik niet in de (lange) rij voor de servicebalie hoefde te staan :-),4,2022-01-20 08:42:54,,,". Quite satisfied with the fact that one item from my order was canceled by Decathlon without giving any reason. Furthermore, excellent handling and I am satisfied with the delivered products. Another compliment to the employee in the store who, when collecting the delivery, was kind enough to take out my package on his own initiative so that I did not have to stand in the (long) queue at the service desk :-)",. Best tevreden met als aandachtspunt dat één item uit mijn bestelling zonder opgave van reden door Decathlon werd geannuleerd. Verder prima afhandeling en ik ben tevreden met de geleverde producten. Nog een compliment voor de medewerker in de winkel die bij het afhalen van de levering zo vriendelijk was om uit eigen beweging even tussendoor mijn pakket tevoorschijn te halen waardoor ik niet in de (lange) rij voor de servicebalie hoefde te staan :-),Biking,0
44315,44315,44315,44315,kfBCunh7dRoyAf1yrPHoXxsSuUjx3fGnT7S8FIRXciI=,1,8,1088.0,offline,sale,"MTB ST 530 MDB BLACK YELLOW 27,5""""",AD HIKG BIKES,MTB BIKES AND E,1,359.99,kfBCunh7dRoyAf1yrPHoXxsSuUjx3fGnT7S8FIRXciI=,,Fiets was niet gereed torn we he. Kwamen halen MAAR WERD GELIJK OPGELOST,5,2023-01-08 11:44:53,,,. The bike wasn't ready to tow. Came to collect BUT IT WAS RESOLVED IMMEDIATELY,. Fiets was niet gereed torn we he. Kwamen halen MAAR WERD GELIJK OPGELOST,Biking,4
44323,44323,44323,44323,R1zJBWdngdkOfJY633goukDriSJYjESExph+rSGI1Ok=,1,10,2226.0,offline,sale,VELO VILLE ELOPS 120 LF,URBAN TRAD BIK,URBAN/FOLDING B,1,299.99,R1zJBWdngdkOfJY633goukDriSJYjESExph+rSGI1Ok=,Prima fiets,Prijs kwaliteit verhoudingen is prima,4,2023-04-27 05:34:47,,,Great bike. Price-quality ratio is excellent,Prima fiets. Prijs kwaliteit verhoudingen is prima,Biking,0
44585,44585,44585,44585,WLE9K+TT2tYXwgOg8m7W5SxqeHCrgrapCRMwBSDxFkA=,1,1,70.0,online,sale,MODULAR RACK 2 BIKES,BIKE STORAGE,TYRES/SPARE/CAR,1,29.99,WLE9K+TT2tYXwgOg8m7W5SxqeHCrgrapCRMwBSDxFkA=,,Goede artikelen tegen nette prijs. Artikelen netjes verpakt en snelle levering.,4,2022-03-21 12:42:25,,,. Good items at a fair price. Items neatly packaged and fast delivery.,. Goede artikelen tegen nette prijs. Artikelen netjes verpakt en snelle levering.,Biking,0
44784,44784,44784,44784,T5ydbAGoHfFMXzKbRUvD+9+/43sZWPcMU1SmO+EznQg=,1,1,70.0,online,sale,MTB REAR LITE FENDER BLACK,MTB MUDGUARDS,BIKE ACCESSORIE,1,2.99,T5ydbAGoHfFMXzKbRUvD+9+/43sZWPcMU1SmO+EznQg=,Prima,Zeer goed voor z’n geld,4,2022-10-30 07:12:34,,,Fine. Very good for the money,Prima. Zeer goed voor z’n geld,Biking,0
44785,44785,44785,44785,luqX2s4mVf2DNUsewc/CDwM6mU84QMbN35GxR8y8yb4=,1,1,70.0,online,sale,BIKE SADDLE BAG 500 0.6L BLACK,BIKE SADDLE BAG,BIKE ACCESSORIE,1,8.99,luqX2s4mVf2DNUsewc/CDwM6mU84QMbN35GxR8y8yb4=,Top tasje,"Past perfect onder mijn zadel. Er past precies in wat ik mee wil nemen, bandenlichters en een reserveband.Zit stevig vast en er is geen klittenband over.",5,2022-01-26 18:51:13,,,"Top bag. Fits perfectly under my saddle. It fits exactly what I want to take with me, tire levers and a spare tire. It is firmly attached and there is no Velcro left.","Top tasje. Past perfect onder mijn zadel. Er past precies in wat ik mee wil nemen, bandenlichters en een reserveband.Zit stevig vast en er is geen klittenband over.",Biking,1
44786,44786,44786,44786,luqX2s4mVf2DNUsewc/CDwM6mU84QMbN35GxR8y8yb4=,1,1,70.0,online,sale,BIKE SADDLE BAG 500 0.6L BLACK,BIKE SADDLE BAG,BIKE ACCESSORIE,1,8.99,luqX2s4mVf2DNUsewc/CDwM6mU84QMbN35GxR8y8yb4=,,"Top, zoals altijd",5,2022-01-27 18:54:59,,,". Great, as always",". Top, zoals altijd",Biking,1
44787,44787,44787,44787,luqX2s4mVf2DNUsewc/CDwM6mU84QMbN35GxR8y8yb4=,1,1,70.0,online,sale,BIKE SADDLE BAG 500 0.6L BLACK,BIKE SADDLE BAG,BIKE ACCESSORIE,1,8.99,luqX2s4mVf2DNUsewc/CDwM6mU84QMbN35GxR8y8yb4=,Prima,"Lijken sterk, gelukkig niet nodig gehad tot nu toe",5,2022-02-22 18:49:09,,,"Fine. Seem strong, fortunately not needed so far","Prima. Lijken sterk, gelukkig niet nodig gehad tot nu toe",Biking,5
44788,44788,44788,44788,gdJs7Zan8Vrj9CEoF6bbgXycWlQLRM862s45NOVTgnU=,2,2,70.0,online,sale,XC LITE HYDROBAK,MTB WATERBAGS,BIKE ACCESSORIE,1,34.99,gdJs7Zan8Vrj9CEoF6bbgXycWlQLRM862s45NOVTgnU=,Lens reflecteert enorm,De bril zit fijn en de fotochromatische lens werkt goed. Er is echter 1 groot nadeel waardoor ik hem retour stuur. De lens reflecteert enorm van binnenuit. Wanneer ik de bril op heb zie ik de reflectie van de binnenkant van de bril in de lens. Dit is enorm storend.,2,2022-09-28 10:48:26,,,"Lens is extremely reflective. The glasses fit comfortably and the photochromatic lens works well. However, there is one major drawback that makes me return it. The lens reflects enormously from the inside. When I wear the glasses I see the reflection of the inside of the glasses in the lens. This is extremely disturbing.",Lens reflecteert enorm. De bril zit fijn en de fotochromatische lens werkt goed. Er is echter 1 groot nadeel waardoor ik hem retour stuur. De lens reflecteert enorm van binnenuit. Wanneer ik de bril op heb zie ik de reflectie van de binnenkant van de bril in de lens. Dit is enorm storend.,Biking,6
44789,44789,44789,44789,65roV5/NnAUBqClMcAD1Av3+LVqbNwYVvyZoYVPbAg4=,1,8,2094.0,offline,sale,KICKSTAND SHROUD/BASE BRAKE DISC,BIKE KICKSTANDS,BIKE ACCESSORIE,2,27.98,65roV5/NnAUBqClMcAD1Av3+LVqbNwYVvyZoYVPbAg4=,Goede fiets,Fijne winkel,5,2022-02-14 07:08:25,,,Good bike. Nice store,Goede fiets. Fijne winkel,Biking,1
44790,44790,44790,44790,+uAy3v6YKlo61jfQVgDlhaQdvhhtqEvMsogNaN8WQKA=,1,10,256.0,offline,sale,BOTTLE CAGE 500  YELLOW,BOTTLE/CAGE,BIKE ACCESSORIE,1,7.99,+uAy3v6YKlo61jfQVgDlhaQdvhhtqEvMsogNaN8WQKA=,,The best customer service,5,2023-05-29 07:52:42,,,. The best customer service,. The best customer service,Biking,2
44791,44791,44791,44791,pdwSV+emgCgXKd19NjiC2HsWrOzmCJPPlqk1EoYBn/M=,1,1,70.0,online,sale,"MTB ST 100 WOMAN WHITE 27,5""""",AD HIKG BIKES,MTB BIKES AND E,1,249.99,pdwSV+emgCgXKd19NjiC2HsWrOzmCJPPlqk1EoYBn/M=,Prima fiets voor de prijs.,"Verjaardagscadeau voor mijn 10 jarigen. Mooie fiets voor deze prijs. Ik vermoed wel dat regelmatig schoonmaken en smeren extra belangrijk is bij deze fiets. Heb er ook de set van drie spatborden bij genomen. Jammer dat er erg veel modder komt bij de kabelkoppeling van de voorste derailleur. Heb een ABUS shield ringslot gevonden die op achterwiel past, scheelt weer gedoe met ketting- of kabelslot.",4,2023-03-13 21:41:14,,,"Great bike for the price.. Birthday present for my 10 year olds. Nice bike for this price. I suspect that regular cleaning and lubrication is extra important with this bicycle. I also included the set of three fenders. It's a pity that a lot of mud ends up at the cable coupling of the front derailleur. I found an ABUS shield frame lock that fits the rear wheel, which saves you the hassle of having to use a chain or cable lock.","Prima fiets voor de prijs.. Verjaardagscadeau voor mijn 10 jarigen. Mooie fiets voor deze prijs. Ik vermoed wel dat regelmatig schoonmaken en smeren extra belangrijk is bij deze fiets. Heb er ook de set van drie spatborden bij genomen. Jammer dat er erg veel modder komt bij de kabelkoppeling van de voorste derailleur. Heb een ABUS shield ringslot gevonden die op achterwiel past, scheelt weer gedoe met ketting- of kabelslot.",Biking,6
44792,44792,44792,44792,P4oue1ygwnMw+KnW39hhjK43xvVAtHbpT909WIHUBpo=,1,10,346.0,offline,sale,UTK 900 1X15L WP .,LUGGAGE,BIKE ACCESSORIE,1,69.99,P4oue1ygwnMw+KnW39hhjK43xvVAtHbpT909WIHUBpo=,Goede tas waterdicht,Goede tas snel vast te zetten aan bagagerek,5,2022-04-13 18:23:44,,,Good bag waterproof. Good bag that can be quickly secured to the luggage rack,Goede tas waterdicht. Goede tas snel vast te zetten aan bagagerek,Biking,1
44793,44793,44793,44793,P4oue1ygwnMw+KnW39hhjK43xvVAtHbpT909WIHUBpo=,1,10,346.0,offline,sale,UTK 900 1X15L WP .,LUGGAGE,BIKE ACCESSORIE,1,69.99,P4oue1ygwnMw+KnW39hhjK43xvVAtHbpT909WIHUBpo=,,Oke,4,2022-04-13 18:22:40,,,. Too much,. Oke,Biking,2
44794,44794,44794,44794,xXTfpU0G3wvLCnbqakK3H5siW4lghvUyDndZ919EU5c=,1,10,2224.0,offline,sale,SET MUDGUARD 100  24-28##,BIKE MUDGUARDS,BIKE ACCESSORIE,1,9.99,xXTfpU0G3wvLCnbqakK3H5siW4lghvUyDndZ919EU5c=,:starstruck:,:yes::tone_light:,5,2023-05-29 00:09:44,,,:starstruck:. :yes::tone_light:,:starstruck:. :yes::tone_light:,Biking,5
44795,44795,44795,44795,7XwXz8Cz71e7scUBgAAIE6kDxTkubcCZmddjkMCByqI=,1,1,70.0,online,sale,ADULT KICKSTAND 300,BIKE KICKSTANDS,BIKE ACCESSORIE,2,15.98,7XwXz8Cz71e7scUBgAAIE6kDxTkubcCZmddjkMCByqI=,,Klantenservice via telefoon slecht .niemand neemt op. niemand belt als er afgesproken is dat er gebeld zal worden als het klaar ligt. In de winkel is de klantenservice wel fijner en via chat ook de rest slecht. Aanbevelen qua product ja maar service?weet ik niet daar twijfel ik over...,4,2022-06-26 18:08:39,,,". Customer service by phone is poor, no one answers. no one calls if it has been agreed that they will be called when it is ready. Customer service is better in the store and the rest via chat is also poor. Recommend in terms of product yes, but service? I don't know, I have doubts about that...",. Klantenservice via telefoon slecht .niemand neemt op. niemand belt als er afgesproken is dat er gebeld zal worden als het klaar ligt. In de winkel is de klantenservice wel fijner en via chat ook de rest slecht. Aanbevelen qua product ja maar service?weet ik niet daar twijfel ik over...,Biking,2
44796,44796,44796,44796,MSEioDxOVBDss1bgzk/t0CbBW/fmBJCIxSHxpZHJTvY=,1,10,1089.0,offline,sale,BOTTLE ESSENTIAL 550ML,BOTTLE/CAGE,BIKE ACCESSORIE,1,3.99,MSEioDxOVBDss1bgzk/t0CbBW/fmBJCIxSHxpZHJTvY=,,"Super ,goede service!! Echt vriendelijk personeel, speciaal de mevrouw van de klantenservice. Wij waren er met een blauwe jas, voor mijn zoontje van 11 jaar.",5,2023-01-20 19:55:42,,,". Super, good service!! Really friendly staff, especially the customer service lady. We were there with a blue jacket, for my 11 year old son.",". Super ,goede service!! Echt vriendelijk personeel, speciaal de mevrouw van de klantenservice. Wij waren er met een blauwe jas, voor mijn zoontje van 11 jaar.",Biking,3
44798,44798,44798,44798,/yllNnOfvfxMIOd2qtLlU9KmSG5PafK1KA5JaFxX0dI=,1,10,2225.0,offline,sale,MTB RIGID MUDGUARD SET V2,MTB MUDGUARDS,BIKE ACCESSORIE,1,19.99,/yllNnOfvfxMIOd2qtLlU9KmSG5PafK1KA5JaFxX0dI=,,Good,5,2023-04-18 09:08:08,,,. Good,. Good,Biking,1
44799,44799,44799,44799,QEFqtx5z61MYi/XAYgdk6I4F7JlbHYv74dhPrvAOSHE=,1,1,70.0,online,sale,BIKE LOCK 920 CHAIN PLUG IN,BIKE LOCKS,BIKE ACCESSORIE,1,19.99,QEFqtx5z61MYi/XAYgdk6I4F7JlbHYv74dhPrvAOSHE=,,"The delivery of my bike was re-schedule without further notice four times, when I had to make a space in my agenda to work from home to receive the bike.",1,2022-09-26 18:41:07,,,". The delivery of my bike was re-schedule without further notice four times, when I had to make a space in my agenda to work from home to receive the bike.",". The delivery of my bike was re-schedule without further notice four times, when I had to make a space in my agenda to work from home to receive the bike.",Biking,4
