,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics,topic,topic_name,x,y,z,x1,y1
3548,49561,49561,49561,Q9mFup9b6W0FRBEp8fCEFZ23dANTSkUpiWqUlh6oC9w=,1,10,1088.0,offline,sale,TROUSERS 510 SLIM GYM BLACK,WOMAN PANT JACK,FITNESS TRAININ,2,43.98,Q9mFup9b6W0FRBEp8fCEFZ23dANTSkUpiWqUlh6oC9w=,Niet goed,Totaal niet wat ik er van verwachtte.Heel stug en na 1x wassen al gekrompen. Wordt nu gebruikt als poetslap.,1,2023-05-22 09:36:35,,,Not good. Not at all what I expected. Very stiff and shrunk after 1 wash. Now used as a cleaning rag.,Niet goed. Totaal niet wat ik er van verwachtte.Heel stug en na 1x wassen al gekrompen. Wordt nu gebruikt als poetslap.,Fitness and Yoga,1,1,Size-Fit Evaluation,9.00364,3.0133338,7.221258,8.073993,0.28918266
3549,49562,49562,49562,Q9mFup9b6W0FRBEp8fCEFZ23dANTSkUpiWqUlh6oC9w=,1,10,1088.0,offline,sale,TROUSERS 510 SLIM GYM BLACK,WOMAN PANT JACK,FITNESS TRAININ,2,43.98,Q9mFup9b6W0FRBEp8fCEFZ23dANTSkUpiWqUlh6oC9w=,Fijn shirt,"Shirt zit lekker, soepel materiaal.Wel wat aan de korte kant.",4,2023-05-21 10:22:25,,,"Nice shirt. Shirt fits nice, flexible material. A bit on the short side.","Fijn shirt. Shirt zit lekker, soepel materiaal.Wel wat aan de korte kant.",Fitness and Yoga,18,18,Fitness Clothing,7.363409,3.4534118,6.076482,6.6288347,-1.3193529
3550,49563,49563,49563,Q9mFup9b6W0FRBEp8fCEFZ23dANTSkUpiWqUlh6oC9w=,1,10,1088.0,offline,sale,TROUSERS 510 SLIM GYM BLACK,WOMAN PANT JACK,FITNESS TRAININ,2,43.98,Q9mFup9b6W0FRBEp8fCEFZ23dANTSkUpiWqUlh6oC9w=,"Fijne mat, wel wat glad.","Fijne mat, wel wat glad, niet veel grip",4,2023-05-01 08:03:32,,,"Nice mat, a bit slippery.. Nice mat, a bit slippery, not much grip","Fijne mat, wel wat glad.. Fijne mat, wel wat glad, niet veel grip",Fitness and Yoga,17,17,Fitness Gear,10.832605,2.118526,6.994712,6.8990726,1.8713764
3551,49564,49564,49564,Q9mFup9b6W0FRBEp8fCEFZ23dANTSkUpiWqUlh6oC9w=,1,10,1088.0,offline,sale,TROUSERS 510 SLIM GYM BLACK,WOMAN PANT JACK,FITNESS TRAININ,2,43.98,Q9mFup9b6W0FRBEp8fCEFZ23dANTSkUpiWqUlh6oC9w=,Heerlijke joggingbroek,"Heerlijke joggingbroek, blijft mooi na wassen. Handig met rits zakken.",5,2023-05-01 08:13:34,,,"Lovely sweatpants. Lovely sweatpants, stay nice after washing. Convenient zippered pockets.","Heerlijke joggingbroek. Heerlijke joggingbroek, blijft mooi na wassen. Handig met rits zakken.",Fitness and Yoga,13,13,Fitness Clothing,9.323865,5.5040355,7.3956194,9.142815,-2.0297775
3552,49619,49619,49619,4j94PrpsGkSTHJGCcsHELtPq1oWLiZwE/flDZG6lyn4=,2,10,346.0,offline,sale,OPTIMUM WGS CHOCOLAT 908G,PROT / COMPL,MUSCLE & CROSS,1,39.99,4j94PrpsGkSTHJGCcsHELtPq1oWLiZwE/flDZG6lyn4=,Heerlijke sweater,"Heerlijk sweater, mooie kwaliteit, niet duur, prima pasvorm",5,2022-11-02 09:44:50,,,"Lovely sweater. Lovely sweater, nice quality, not expensive, great fit","Heerlijke sweater. Heerlijk sweater, mooie kwaliteit, niet duur, prima pasvorm",Fitness and Yoga,18,18,Fitness Clothing,7.969422,4.864638,4.859144,5.142618,-0.6096117
3553,49854,49854,49854,X4wRc9WOesHcUPiPn5Y0sPPUDZGltf1SHbC9d/mPqmg=,1,2,70.0,online,sale,VM SERIES AC/DC TRANSFORMER 220V/9V,ELECTRO VEVMVA,AFTER SALE FITN,1,11.99,X4wRc9WOesHcUPiPn5Y0sPPUDZGltf1SHbC9d/mPqmg=,,Heb geen bericht via email ontvangen dat de bestelling binnen was. Ben zelf gaan zoeken en toen bleek de zending al binnen te zijn.,4,2023-01-05 19:54:07,,,. I did not receive an email notification that the order had been received. I started searching myself and it turned out that the shipment had already arrived.,. Heb geen bericht via email ontvangen dat de bestelling binnen was. Ben zelf gaan zoeken en toen bleek de zending al binnen te zijn.,Fitness and Yoga,0,0,Delivery,6.53828,0.82835156,9.970749,12.274549,5.0334425
3554,49946,49946,49946,m/PEMm02m1+qsLwgJgbQ2GRcHM7dj6pgXvFPH1VJxAo=,1,10,1570.0,offline,sale,TANK DYN YOGA M   HEATHER DARK GREY,MAN YOGA,YOGA,1,14.99,m/PEMm02m1+qsLwgJgbQ2GRcHM7dj6pgXvFPH1VJxAo=,,nvt,4,2023-07-27 13:41:29,,,. n/a,. nvt,Fitness and Yoga,11,11,Good Product,10.586959,-2.1559894,15.485921,6.756176,11.956157
3555,49947,49947,49947,u0FWERnMfBAyVsm6cKBc2TDcGUjN2k40v80gAeSXDqM=,1,5,70.0,online,sale,SOFT RELAX YOGA W SWEAT BLUE,WOMAN YOGA,YOGA,1,19.99,u0FWERnMfBAyVsm6cKBc2TDcGUjN2k40v80gAeSXDqM=,Heerlijk zacht maar korte mouwen,"Een fijne, zachte, warme trui met lekker lange coll die je zelfs gedeeltelijk over je hoofd kan trekken. Ook erg lichtgewicht, dus ideaal voor op reis! Helaas zijn de mouwen voor mij net wat te kort, als ik kijk duim door het duimgat doe voel ik de trui 'trekken' (mijn lengte is 1.76cm)",3,2022-04-27 18:37:37,,,"Wonderfully soft but short sleeves. A nice, soft, warm sweater with a nice long collar that you can even pull partially over your head. Also very lightweight, so ideal for travelling! Unfortunately the sleeves are just a bit too short for me, when I look and put my thumb through the thumb hole I feel the sweater 'pulling' (my height is 1.76cm)","Heerlijk zacht maar korte mouwen. Een fijne, zachte, warme trui met lekker lange coll die je zelfs gedeeltelijk over je hoofd kan trekken. Ook erg lichtgewicht, dus ideaal voor op reis! Helaas zijn de mouwen voor mij net wat te kort, als ik kijk duim door het duimgat doe voel ik de trui 'trekken' (mijn lengte is 1.76cm)",Fitness and Yoga,18,18,Fitness Clothing,7.9883175,4.857682,4.931656,5.265159,-0.5367926
3556,50094,50094,50094,v6/W0qVA6BKW5ToS+T9viYn5YUfivP8DDYjwkkk4kSE=,1,2,70.0,online,sale,IRON DISC,WEIGHTS,MUSCLE & CROSS,4,39.96,v6/W0qVA6BKW5ToS+T9viYn5YUfivP8DDYjwkkk4kSE=,,Duidelijke site. Makkelijk bestellen. Snelle levering. 2 dagen,5,2022-01-17 09:20:18,,,. Clear site. Easy ordering. Fast delivery. 2 days,. Duidelijke site. Makkelijk bestellen. Snelle levering. 2 dagen,Fitness and Yoga,0,0,Delivery,7.4522295,0.6169736,10.222894,11.465955,4.8663387
3557,50095,50095,50095,9Zm23saK4LNOBehoJSnUSZeiGkXWln3R3fHDQSVC2Yo=,1,10,664.0,offline,sale,PILATES MINIBAND HIGH .,WEIGHTS&ELAST.,FITNESS TRAININ,1,6.99,9Zm23saK4LNOBehoJSnUSZeiGkXWln3R3fHDQSVC2Yo=,Oke,Oke,5,2023-07-20 10:11:53,,,Too much. Too much,Oke. Oke,Fitness and Yoga,5,5,Good Product,9.567,-2.0038164,11.144347,8.927332,7.7601438
3558,50096,50096,50096,+R4+JvWh60IZ1aA74IvH9K5p0LNnHkKGTYj4uRknjW8=,1,10,1570.0,offline,sale,HANDGRIP RING MEDIUM,BODYWEIGHT ACC,MUSCLE & CROSS,1,3.99,+R4+JvWh60IZ1aA74IvH9K5p0LNnHkKGTYj4uRknjW8=,,"Beter dan in Amsterdam, weinig mensen dus beter assortiment.",4,2023-09-02 08:27:53,,,". Better than in Amsterdam, few people so better range.",". Beter dan in Amsterdam, weinig mensen dus beter assortiment.",Fitness and Yoga,6,6,Store and Staff,6.34275,-1.0609182,8.258653,12.893003,2.4266572
3559,50097,50097,50097,/lSfE0z2xSeg+RrlSqIwFS3CU7LerI+lyrVaQ8A3pBM=,1,10,346.0,offline,sale,TRAINING BAND 5 KG ELASTIC BLU,BODYWEIGHT ACC,MUSCLE & CROSS,1,5.99,/lSfE0z2xSeg+RrlSqIwFS3CU7LerI+lyrVaQ8A3pBM=,Goed spul voor die prijs,Ik gebruik het met voetbaltraining en is erg fijn in gebruik,4,2022-12-12 02:07:52,,,Good stuff for that price. I use it for football training and it is very pleasant to use,Goed spul voor die prijs. Ik gebruik het met voetbaltraining en is erg fijn in gebruik,Fitness and Yoga,12,12,Price-Quality Evaluation,8.688313,0.23083545,7.820454,9.879932,2.7993245
3560,50098,50098,50098,HKrv35jLCH15TUth4P2AzNKLdfiOl37GtG1kp5qGxY4=,1,2,70.0,online,sale,MOBILITY ROLLER HARD,KETTLE & HEX,MUSCLE & CROSS,1,9.99,HKrv35jLCH15TUth4P2AzNKLdfiOl37GtG1kp5qGxY4=,Prima,Doet wat het moet doen.,5,2023-04-29 19:56:29,,,Fine. Does what it's supposed to do.,Prima. Doet wat het moet doen.,Fitness and Yoga,5,5,Good Product,9.210793,-1.3904309,10.199704,9.499446,6.4791083
3561,50424,50424,50424,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,2,10,1088.0,offline,sale,LEGGING ADIDAS HW 3S BLK WHT,WOMAN TS LEGG,FITNESS TRAININ,1,27.99,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,Tevreden,Goed kwaliteit.,3,2023-10-01 07:19:19,,,Satisfied. Good quality.,Tevreden. Goed kwaliteit.,Fitness and Yoga,12,12,Price-Quality Evaluation,9.337609,0.03523495,9.827457,9.558957,4.971975
3562,50425,50425,50425,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,2,10,1088.0,offline,sale,LEGGING ADIDAS HW 3S BLK WHT,WOMAN TS LEGG,FITNESS TRAININ,1,27.99,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,Kwaliteit,Lekker stofje.,4,2023-10-01 07:22:33,,,Quality. Nice fabric.,Kwaliteit. Lekker stofje.,Fitness and Yoga,1,1,Size-Fit Evaluation,9.192328,3.130363,7.170378,7.523094,-0.10857729
3563,50426,50426,50426,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,2,10,1088.0,offline,sale,LEGGING ADIDAS HW 3S BLK WHT,WOMAN TS LEGG,FITNESS TRAININ,1,27.99,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,Heerlijk,Prettig om te dragen en lekker warm.,5,2023-10-01 07:21:34,,,Delicious. Pleasant to wear and nice and warm.,Heerlijk. Prettig om te dragen en lekker warm.,Fitness and Yoga,1,1,Size-Fit Evaluation,9.336814,2.97718,7.6061654,6.807126,0.12051583
3564,50427,50427,50427,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,2,10,1088.0,offline,sale,LEGGING ADIDAS HW 3S BLK WHT,WOMAN TS LEGG,FITNESS TRAININ,1,27.99,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,Top spul,Zeer goede kwaliteit.,5,2023-10-01 07:20:27,,,Top stuff. Very good quality.,Top spul. Zeer goede kwaliteit.,Fitness and Yoga,12,12,Price-Quality Evaluation,8.830929,0.20299596,8.283436,11.368807,-2.884005
3565,50428,50428,50428,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,2,10,1088.0,offline,sale,LEGGING ADIDAS HW 3S BLK WHT,WOMAN TS LEGG,FITNESS TRAININ,1,27.99,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,Super,Lekker stofje en warm,5,2023-10-01 07:23:25,,,Super. Nice fabric and warm,Super. Lekker stofje en warm,Fitness and Yoga,1,1,Size-Fit Evaluation,9.16433,3.1291008,7.147665,6.96594,-0.14466235
3566,50429,50429,50429,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,2,10,1088.0,offline,sale,LEGGING ADIDAS HW 3S BLK WHT,WOMAN TS LEGG,FITNESS TRAININ,1,27.99,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,,Gevonden wat we wilden hebben.,4,2023-10-01 07:18:02,,,. Found what we wanted.,. Gevonden wat we wilden hebben.,Fitness and Yoga,14,14,Store and Staff,7.081687,-0.75453615,9.591896,12.65027,3.779504
3567,50430,50430,50430,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,2,10,1088.0,offline,sale,LEGGING ADIDAS HW 3S BLK WHT,WOMAN TS LEGG,FITNESS TRAININ,1,27.99,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,Goed,Makkelijk om mee te nemen en goede kwaliteit.,4,2023-10-01 07:24:17,,,Good. Easy to carry and good quality.,Goed. Makkelijk om mee te nemen en goede kwaliteit.,Fitness and Yoga,8,8,Fitness Gear,8.8667965,0.63210225,7.779068,9.494448,2.770354
3568,50431,50431,50431,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,2,10,1088.0,offline,sale,LEGGING ADIDAS HW 3S BLK WHT,WOMAN TS LEGG,FITNESS TRAININ,1,27.99,HKgAofn7nCZ0o+nyFrg2lhBEGaemFIwl2u1UBbgdlyk=,Goed,Goede kwaliteit,4,2023-10-01 07:24:51,,,Good. Good quality,Goed. Goede kwaliteit,Fitness and Yoga,12,12,Price-Quality Evaluation,9.253238,-0.17591704,8.356569,9.460616,3.5681515
3569,50432,50432,50432,9qAdXCKjH28tNJWU+Ca3lxPH0StkUW/jCiWNujdRARw=,1,2,70.0,online,sale,T-SHIRT CONF REGULAR BLUE PRINT,MAN TS SHORT,FITNESS TRAININ,1,6.99,9qAdXCKjH28tNJWU+Ca3lxPH0StkUW/jCiWNujdRARw=,Lekker op de fiets.,Met een paar shirts rijd ik de hele week lekker,5,2022-02-25 18:25:44,,,Nice on the bike. With a few shirts I can ride all week long,Lekker op de fiets.. Met een paar shirts rijd ik de hele week lekker,Fitness and Yoga,18,18,Fitness Clothing,7.5604343,3.5937853,5.900684,6.57206,-1.1871288
3570,50433,50433,50433,9QqnQjezhD0Nkw0DXwclYARyph7NFWcJ3bq9+1EQh4M=,1,8,664.0,offline,sale,FTS 120 W T-SHIRT BDX,W ESSENTIAL,FITNESS TRAININ,1,7.99,9QqnQjezhD0Nkw0DXwclYARyph7NFWcJ3bq9+1EQh4M=,,"Mooie ruime winkel, met duidelijk aangegeven staat wat er per rij aanwezig is!Zelfs als het druk is is het fijn winkelen! Ik kom zelf vaak op Bijlmer Arena bij decatlon, maar best mag er ook zijn!Mvg stefaan",4,2022-06-13 19:05:58,,,". Nice spacious store, with clearly indicated what is available per row! Even when it is busy, shopping is pleasant! I often come to the Bijlmer Arena during the decatlon, but it's a good idea to be there too! Kind regards, Stefaan",". Mooie ruime winkel, met duidelijk aangegeven staat wat er per rij aanwezig is!Zelfs als het druk is is het fijn winkelen! Ik kom zelf vaak op Bijlmer Arena bij decatlon, maar best mag er ook zijn!Mvg stefaan",Fitness and Yoga,6,6,Store and Staff,6.285513,-1.2484754,8.195217,12.873315,2.1168866
3571,50434,50434,50434,gl+9RAe5x9uzQehhBkVRpaKX+BJLrWQ7g8m8jfAFxD0=,1,10,1089.0,offline,sale,SWEAT CREW 500 SIGN GREY H,MAN PANT JACKET,FITNESS TRAININ,1,24.99,gl+9RAe5x9uzQehhBkVRpaKX+BJLrWQ7g8m8jfAFxD0=,,Zijn regelmatige bezoekers van Decathlon Arnhem. Begrijpen ook dat tijdens seizoen wissel het wat rommelig kan zijn maar dit was voor ons een slechte ervaring. Vreselijk rommelig en ook ontzettend leeg..,2,2023-10-19 07:40:03,,,". Are regular visitors to Decathlon Arnhem. We also understand that it can be a bit messy during the change of season, but this was a bad experience for us. Very messy and very empty...",. Zijn regelmatige bezoekers van Decathlon Arnhem. Begrijpen ook dat tijdens seizoen wissel het wat rommelig kan zijn maar dit was voor ons een slechte ervaring. Vreselijk rommelig en ook ontzettend leeg..,Fitness and Yoga,16,16,Store and Staff,5.79937,0.97144294,6.8130927,11.284813,0.32627195
3572,50435,50435,50435,Y94tcYfWO8GEtLkdA7wzupI3ElGSLpTwyUZZmxuocmI=,1,2,70.0,online,return,FTI 120 W LEGGINGS BLACK,W ESSENTIAL,FITNESS TRAININ,-1,-18.99,Y94tcYfWO8GEtLkdA7wzupI3ElGSLpTwyUZZmxuocmI=,Super legging,Fijne legging goede pasvorm staat erg mooi en fijne stof,5,2023-04-01 18:59:56,,,"Great leggings. Nice leggings, good fit, very nice and nice fabric",Super legging. Fijne legging goede pasvorm staat erg mooi en fijne stof,Fitness and Yoga,9,9,Fitness Clothing,10.24796,4.297759,6.6108737,7.9230375,-2.2546616
3573,50436,50436,50436,9D9cUHrHvizwv6KYTesilyGLXffFXgIQf37A+osovUQ=,1,10,1089.0,offline,sale,FEL 500,FIT ELLIPTICAL,FITNESS TRAININ,1,349.99,9D9cUHrHvizwv6KYTesilyGLXffFXgIQf37A+osovUQ=,Goed genoeg voor in huis.,Toestel is goed genoeg om in huis aan je conditie te werken. Deze voelt ook net even steviger en stabieler dan de lichtere versie. Makkelijk te koppelen aan de app om voortgang bij te houden. Ook in elkaar zetten viel best wel mee.,4,2022-06-26 14:48:56,,,Good enough for at home. The device is good enough to work on your fitness at home. This also feels slightly sturdier and more stable than the lighter version. Easy to connect to the app to track progress. Putting it together wasn't too bad either.,Goed genoeg voor in huis.. Toestel is goed genoeg om in huis aan je conditie te werken. Deze voelt ook net even steviger en stabieler dan de lichtere versie. Makkelijk te koppelen aan de app om voortgang bij te houden. Ook in elkaar zetten viel best wel mee.,Fitness and Yoga,8,8,Fitness Gear,9.668192,1.0092481,7.2774224,8.564784,2.4241517
3574,50437,50437,50437,9D9cUHrHvizwv6KYTesilyGLXffFXgIQf37A+osovUQ=,1,10,1089.0,offline,sale,FEL 500,FIT ELLIPTICAL,FITNESS TRAININ,1,349.99,9D9cUHrHvizwv6KYTesilyGLXffFXgIQf37A+osovUQ=,Past prima onder crosstrainer.,Voorkomt verschuiven van de crosstrainer en krassen op de vloer.,4,2022-06-26 14:49:57,,,Fits perfectly under the cross trainer. Prevents sliding of the cross trainer and scratches on the floor.,Past prima onder crosstrainer.. Voorkomt verschuiven van de crosstrainer en krassen op de vloer.,Fitness and Yoga,8,8,Fitness Gear,9.765955,1.2915659,6.834375,7.720611,1.6490482
3575,50438,50438,50438,DrYAI5oyJTa2MkeYnlt4doVuS9jMlxXfwm9aWNir8eE=,1,1,70.0,online,sale,TEE SHIRT FTS100 BLACK,W ESSENTIAL,FITNESS TRAININ,2,9.98,DrYAI5oyJTa2MkeYnlt4doVuS9jMlxXfwm9aWNir8eE=,,"prima spullen, zelfs een maat kleiner ontvangen op al mijn gekozen items die allemaal prima zaten. Dat is de ervaring van decathlon met de maten. Dat vind ik super! zo hoef je niets te ruilen of terug te sturen. wel iets om rekening mee te houden.",5,2022-03-02 22:23:11,,,". great stuff, even received a size smaller on all my chosen items, which all fit fine. That is Decathlon's experience with sizes. I think that's great! so you don't have to exchange or return anything. something to take into account.",". prima spullen, zelfs een maat kleiner ontvangen op al mijn gekozen items die allemaal prima zaten. Dat is de ervaring van decathlon met de maten. Dat vind ik super! zo hoef je niets te ruilen of terug te sturen. wel iets om rekening mee te houden.",Fitness and Yoga,16,16,Store and Staff,6.324123,1.3304782,7.2571797,10.476737,0.23031047
3576,50439,50439,50439,N7VIdzN0yh5iI+mZjFbU4rOl1OhJrODUcFtVDaPc8qI=,1,10,2225.0,offline,sale,FBRA 900 WHITE,W BRA,FITNESS TRAININ,1,24.99,N7VIdzN0yh5iI+mZjFbU4rOl1OhJrODUcFtVDaPc8qI=,,Een product die we wilde was niet verkrijgbaar. Begrijpelijk maar dat was het enige minpuntje.,4,2023-07-30 11:08:27,,,". A product we wanted was not available. Understandable, but that was the only downside.",. Een product die we wilde was niet verkrijgbaar. Begrijpelijk maar dat was het enige minpuntje.,Fitness and Yoga,6,6,Store and Staff,7.3583,-0.08519584,8.655628,11.370941,3.3797526
3577,50440,50440,50440,N5GERNjwUcn4wLpizek/eW4NQrRPalcOcc/M6NXKxB8=,1,1,70.0,online,sale,TEE SHIRT FTS100 LIGHT GREEN,W ESSENTIAL,FITNESS TRAININ,2,7.98,N5GERNjwUcn4wLpizek/eW4NQrRPalcOcc/M6NXKxB8=,Prettig,Fijn shirt en lekker luchtig,5,2022-10-10 17:21:23,,,Nice. Nice shirt and nice and airy,Prettig. Fijn shirt en lekker luchtig,Fitness and Yoga,18,18,Fitness Clothing,7.519579,3.5825808,5.960399,6.662498,-1.1496665
3578,50441,50441,50441,0bPxVGXOiOnLFJiZFnXhmEbnfBlCeAChaWB3TzdMxg8=,1,1,70.0,online,sale,T-SHIRT GYM H 100 SPORTEE BLACK,MAN TS SHORT,FITNESS TRAININ,2,9.98,0bPxVGXOiOnLFJiZFnXhmEbnfBlCeAChaWB3TzdMxg8=,Perfecte pasvorm,Ik ben zo ontzettend tevreden over de T-shirts dat ik binnenkort nog 2 ga bestellen,5,2023-06-18 13:52:49,,,Perfect fit. I am so pleased with the T-shirts that I will be ordering 2 more soon,Perfecte pasvorm. Ik ben zo ontzettend tevreden over de T-shirts dat ik binnenkort nog 2 ga bestellen,Fitness and Yoga,18,18,Fitness Clothing,7.3055077,3.563677,6.2761397,6.858525,-1.4459845
3579,50442,50442,50442,uMj32uVXLbK0fVAqMqJzre8a73xhV2RyLONdFJsA9D8=,1,10,346.0,offline,sale,TANK FTA 120 ESS W ORANGE,W ESSENTIAL,FITNESS TRAININ,1,8.99,uMj32uVXLbK0fVAqMqJzre8a73xhV2RyLONdFJsA9D8=,prima top,"Gekocht bij domyos kuitbroek, kleurt precies bij het streepje. Prima kwaliteit/prijs verhouding. N.B. valt wat losser, dat is het model.",5,2023-04-28 15:02:01,,,"great top. Bought from Domyos calf trousers, color exactly matches the line. Excellent quality/price ratio. N.B. fits a bit looser, that's the model.","prima top. Gekocht bij domyos kuitbroek, kleurt precies bij het streepje. Prima kwaliteit/prijs verhouding. N.B. valt wat losser, dat is het model.",Fitness and Yoga,17,17,Fitness Gear,10.891434,3.5653265,8.737338,10.994046,-2.9621677
3580,50443,50443,50443,uMj32uVXLbK0fVAqMqJzre8a73xhV2RyLONdFJsA9D8=,1,10,346.0,offline,sale,TANK FTA 120 ESS W ORANGE,W ESSENTIAL,FITNESS TRAININ,1,8.99,uMj32uVXLbK0fVAqMqJzre8a73xhV2RyLONdFJsA9D8=,prima wandelbroek,"Helaas hadden ze enkel twee kleuren, de walvisblauw of de groenige. Ik had graag een donkerblauw, dondergrijs of zwart exemplaar gehad. Valt goed op maat.",5,2023-04-28 15:03:38,,,"great hiking pants. Unfortunately they only had two colors, the whale blue or the greenish. I would have liked a dark blue, dark gray or black one. Fits well to size.","prima wandelbroek. Helaas hadden ze enkel twee kleuren, de walvisblauw of de groenige. Ik had graag een donkerblauw, dondergrijs of zwart exemplaar gehad. Valt goed op maat.",Fitness and Yoga,13,13,Fitness Clothing,9.320941,5.4475937,7.658038,9.385057,-2.103584
3581,50444,50444,50444,uMj32uVXLbK0fVAqMqJzre8a73xhV2RyLONdFJsA9D8=,1,10,346.0,offline,sale,TANK FTA 120 ESS W ORANGE,W ESSENTIAL,FITNESS TRAININ,1,8.99,uMj32uVXLbK0fVAqMqJzre8a73xhV2RyLONdFJsA9D8=,prima shirt,"Gekocht bij de domyos broek, kleur van het streepje matcht precies. Prima prijs/kwaliteit verhouding",5,2023-04-28 15:00:48,,,"great shirt. Bought with the Domyos pants, the color of the stripe matches exactly. Excellent price/quality ratio","prima shirt. Gekocht bij de domyos broek, kleur van het streepje matcht precies. Prima prijs/kwaliteit verhouding",Fitness and Yoga,18,18,Fitness Clothing,7.178216,3.7216296,5.7920904,6.354177,-1.6099355
3582,50445,50445,50445,uMj32uVXLbK0fVAqMqJzre8a73xhV2RyLONdFJsA9D8=,1,10,346.0,offline,sale,TANK FTA 120 ESS W ORANGE,W ESSENTIAL,FITNESS TRAININ,1,8.99,uMj32uVXLbK0fVAqMqJzre8a73xhV2RyLONdFJsA9D8=,"Fijne broek met hoge taille, valt wel groot","Fijne broek, zit heerlijk. Achteraf had ik beter een maat kleiner kunnen nemen omdat de broek minder strak zit dan verwacht.",5,2023-04-28 14:59:39,,,"Nice pants with a high waist, but fit large. Nice pants, fit great. In retrospect, I should have taken a size smaller because the pants are less tight than expected.","Fijne broek met hoge taille, valt wel groot. Fijne broek, zit heerlijk. Achteraf had ik beter een maat kleiner kunnen nemen omdat de broek minder strak zit dan verwacht.",Fitness and Yoga,13,13,Fitness Clothing,9.33538,5.4668593,7.647682,9.385831,-2.0055907
3583,50446,50446,50446,xZad8dLkiqgpBSL4m1R+0A/wBpkFoVXPz0oJovaTXfQ=,1,10,1089.0,offline,sale,T-S 500 LS PRINT HEATHER WHITE AW21/SS22,WOMAN PANT JACK,FITNESS TRAININ,1,9.99,xZad8dLkiqgpBSL4m1R+0A/wBpkFoVXPz0oJovaTXfQ=,,"Fantastische winkel, goed ervaring met personeel, zowel prijs en kwaliteit en",5,2022-04-17 10:08:35,,,". Fantastic store, good experience with staff, both price and quality",". Fantastische winkel, goed ervaring met personeel, zowel prijs en kwaliteit en",Fitness and Yoga,14,14,Store and Staff,6.5466814,-1.8107858,8.894788,13.467329,2.744745
3584,50447,50447,50447,nB6o+n4b91zdKqKwkGfJCw2fLKlKq02JXbeBvYXiO+w=,1,4,70.0,online,sale,DOMYOS EL520B (2022),FIT ELLIPTICAL,FITNESS TRAININ,1,449.99,nB6o+n4b91zdKqKwkGfJCw2fLKlKq02JXbeBvYXiO+w=,,Perfect winkel is goed en betaalbaar,5,2023-02-16 21:34:23,,,. Perfect store is good and affordable,. Perfect winkel is goed en betaalbaar,Fitness and Yoga,6,6,Store and Staff,7.15014,-1.236245,8.069135,12.016217,2.4121222
3585,50448,50448,50448,7KO8+MTvw3GJPt8hyjSOOpbQnExv+1IvXIGfuagfdP4=,1,1,70.0,online,sale,DF920,FIT EQUIP ACCES,FITNESS TRAININ,1,16.99,7KO8+MTvw3GJPt8hyjSOOpbQnExv+1IvXIGfuagfdP4=,,"Snel, goede prijs. Let wel op de dikte. Voor mij prima, maar het is geen judo mat",5,2022-01-21 18:08:11,,,". Fast, good price. Pay attention to the thickness. Fine for me, but it is not a judo mat",". Snel, goede prijs. Let wel op de dikte. Voor mij prima, maar het is geen judo mat",Fitness and Yoga,17,17,Fitness Gear,10.83408,2.1302576,7.075678,6.9137955,1.8628757
